제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,원문URL
PROP-190285,서울시 평생학습포털에 건의 드립니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190285,2021-05-27,2021,7.0,0,N,미상,다자녀·양육비·생활지원,교육비·서울런,서울런·교육비 지원,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190285
PROP-190283,시장님 주택공급확대 방안에 찬성합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190283,2021-05-27,2021,0.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190283
PROP-190279,이주노동자도 이웃입니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190279,2021-05-27,2021,7.0,2,N,미상,취약·다양가족 사각지대,다문화·외국인,다문화가족 지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190279
PROP-190276,교통사고 관련 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190276,2021-05-27,2021,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190276
PROP-190274,주거환경개선사업지들의 개선을 요청드립니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190274,2021-05-26,2021,43.0,10,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190274
PROP-190271,서울시민 코로나 항체검사 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190271,2021-05-26,2021,10.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190271
PROP-190270,3종 일반 거주 지격 건폐율과 용적률 상향 건의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190270,2021-05-26,2021,33.0,1,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190270
PROP-190267,네프론의 적극적인 홍보 확대에 힘 써주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190267,2021-05-26,2021,6.0,2,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190267
PROP-190260,서울교통공사구조조정,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190260,2021-05-25,2021,21.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190260
PROP-190263,긴급복지 의료비 지원 신청기준,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190263,2021-05-25,2021,12.0,1,N,미상,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190263
PROP-190262,서울시 버스정류장 명칭 수정 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190262,2021-05-25,2021,15.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190262
PROP-190259,월드컵공원 개선점,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190259,2021-05-25,2021,12.0,2,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190259
PROP-190242,고령운전자 면허증 반납시 교통요금 면제,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190242,2021-05-22,2021,6.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190242
PROP-190238,서울시립미술관 전시 개선 관련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190238,2021-05-21,2021,20.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190238
PROP-190237,한강 경계선 야간 형광구분선 부착 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190237,2021-05-21,2021,11.0,1,N,미상,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190237
PROP-190233,"한남동 버스정류장 주변 비위생적인 무허가 업소 정리, 제안합니다.",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190233,2021-05-21,2021,10.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190233
PROP-190232,강서한강공원 제안서입니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190232,2021-05-20,2021,4.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190232
PROP-190222,복지제도개선제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190222,2021-05-19,2021,5.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190222
PROP-190221,복지지원 신청자격 개선에 대하여,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190221,2021-05-19,2021,0.0,1,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190221
PROP-190220,복지지원 신청자격 개선에 대하여,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190220,2021-05-19,2021,1.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190220
PROP-190218,서울시 아파트 분양에 실거주자로 제한하자,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190218,2021-05-18,2021,0.0,0,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190218
PROP-190214,"노닥선행(노닥거리며 착한 일을 하기) 플랫폼(미장원, 슈퍼, 편의점, 카페 등) 구축·운영 필요",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190214,2021-05-18,2021,7.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190214
PROP-190212,안심서비스 앱을 양방향으로 기능 개선 필요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190212,2021-05-18,2021,7.0,1,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190212
PROP-190211,6월 1일부터 마을버스 업체에 지원금 안주면 마을버스 운행 중단 막아주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190211,2021-05-18,2021,7.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190211
PROP-190202,대청오솔길도 흙길(마사토)로 보존해 주세요!_강변·대청오솔길 등 시설녹지 정비공사에 대한 민원,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190202,2021-05-17,2021,114.0,38,Y,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190202
PROP-190199,노후주택거주시민에게도 기본적인 삶을 살 수 있는 여건을 조성해주세요!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190199,2021-05-17,2021,2.0,0,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190199
PROP-190201,보건소 간호직이  너무  고생이 많아 승진시  간호직 공무원의 많응 승진을 요청합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190201,2021-05-17,2021,10.0,1,N,미상,임신·난임·생식건강,난임 주사·보건소 접근성,난임 주사 보건소 허용,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190201
PROP-190200,서울시 부족한 주택보급 대책,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190200,2021-05-17,2021,6.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190200
PROP-190204,유기견들에게 예방접종을 해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190204,2021-05-17,2021,6.0,1,N,미상,취약·다양가족 사각지대,위기임산부,위기임산부 보호,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190204
PROP-190207,재건축 아파트 집값 상승 및 주택 공급 지연의 원인이 되는 아파트 상가 문제 해결 해 주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190207,2021-05-17,2021,5.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190207
PROP-190206,버스노선좀 추가 부탁드립니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190206,2021-05-17,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190206
PROP-190194,"시내버스 창문(외부쪽)위에 5센티미터 정도의 눈,비 차단막을 설치해주세요.",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190194,2021-05-16,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190194
PROP-190193,공공기관 공모신청서 서명란 개선 필요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190193,2021-05-16,2021,8.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190193
PROP-190185,"서울시내버스 방역강화,안내방송 음량개선",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190185,2021-05-15,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190185
PROP-190184,코로나19로 인한 초등생의 교육불평등 해소를 위한 보조교사 배치 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190184,2021-05-15,2021,10.0,2,N,미상,보육·돌봄 인프라,초등돌봄·방과후·키움센터,초등 방과후·늘봄,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190184
PROP-190181,한강 둔치공원을 시민에게,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190181,2021-05-15,2021,5.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190181
PROP-190177,"노인 4륜전동차 대여를 통해, 배달 일자리 창출",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190177,2021-05-14,2021,5.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190177
PROP-190176,"코로나 시대, 위생엉망인 지하철 천 의자를 교체해주세요",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190176,2021-05-14,2021,15.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190176
PROP-190175,반려견놀이터 추가로 만들어주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190175,2021-05-14,2021,11.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190175
PROP-190166,역세권 청년주택 결사반대,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190166,2021-05-13,2021,2.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190166
PROP-190165,서초구 서초4동 서운로 명달근린공원 시설문제 서초4동 사는 분은 꼭 보세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190165,2021-05-13,2021,5.0,3,N,서초구,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190165
PROP-190159,페트병 재활용 뚜껑 제거 방법 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190159,2021-05-12,2021,17.0,2,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190159
PROP-190157,같은 이름의 버스정류장 구분,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190157,2021-05-12,2021,11.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190157
PROP-190150,영동대교 북단 하단의 구리방향 소공원 정리관련 건의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190150,2021-05-11,2021,5.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190150
PROP-190155,한강공원 그늘막텐트 크기,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190155,2021-05-11,2021,6.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190155
PROP-190153,서울특별시 전 시민 대상 코로나백신 보험 가입으로 접종률 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190153,2021-05-11,2021,11.0,1,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190153
PROP-190147,온수역 온수관문도시 사업 및 생활인프라 개선을 위한 공공 숲속도서관 제안 드립니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190147,2021-05-10,2021,167.0,47,Y,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190147
PROP-190145,지하철 역사 광고물들의 화제위험성 관련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190145,2021-05-10,2021,47.0,9,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190145
PROP-190144,주택가격 안정화 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190144,2021-05-10,2021,5.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190144
PROP-190143,자치회관  문화프로그램  운영문제,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190143,2021-05-10,2021,11.0,3,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190143
PROP-190142,경부고속도한남판교간교통체증해소방법,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190142,2021-05-10,2021,5.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190142
PROP-190138,한강공원 축구장 잔디구장사업,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190138,2021-05-08,2021,0.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190138
PROP-190137,1인거주자라도 !!!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190137,2021-05-08,2021,8.0,1,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190137
PROP-190135,기존주택 전세임대 입주자모집 시 국가유공자 우선공급 적용(반영),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190135,2021-05-08,2021,2.0,1,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190135
PROP-190131,주택단지/원룸촌 분리배출 제도 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190131,2021-05-07,2021,73.0,2,Y,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190131
PROP-190129,고덕강일2지구 교통대책.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190129,2021-05-07,2021,4.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190129
PROP-190128,민간공동체주택 개선요청입니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190128,2021-05-07,2021,0.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190128
PROP-190126,거주자우선주차 수시배정 업무 신속 처리,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190126,2021-05-07,2021,0.0,0,N,미상,다자녀·양육비·생활지원,지역 간 혜택 형평성,다자녀 지역 형평성,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190126
PROP-190116,신고및 신속한 수색을 위해 한강다리 교각에 번호 쓰기,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190116,2021-05-06,2021,10.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190116
PROP-190110,신월여의 지하차도 개선방안. - 오세훈 시장님의 당선 축하드리며,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190110,2021-05-06,2021,5.0,1,N,미상,출산·산후 초기지원,출생축하·신생아 초기지원,신생아 초기지원,출산 직후,가족건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190110
PROP-190117,"청년, 저소득자를 위한 부동산세 감면정책을 제안합니다.",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190117,2021-05-06,2021,5.0,0,N,미상,취약·다양가족 사각지대,저소득·차상위·입양,저소득가구 양육지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190117
PROP-190118,외국인 관점에서 본 한국의 교통 상황,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190118,2021-05-06,2021,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190118
PROP-190107,버스 무료와이파이를 이용한 하차벨 누름 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190107,2021-05-05,2021,2.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190107
PROP-190104,전기차 충전소에 앱을 통한 시간 설정제 도입,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190104,2021-05-05,2021,0.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190104
PROP-190103,지하철 제온 검사시설,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190103,2021-05-05,2021,0.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190103
PROP-190102,서울의 교통 행정과 관련 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190102,2021-05-05,2021,0.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190102
PROP-190101,도시교통행정제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190101,2021-05-05,2021,0.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190101
PROP-190100,부양의무제 가족금융정보 동의 없에주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190100,2021-05-05,2021,0.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190100
PROP-190098,“버스 정차 후 일어나기” 문화가 정착되기를 바랍니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190098,2021-05-05,2021,6.0,2,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190098
PROP-190095,버스 앞부분 쏠림 문제의 해결 / 냉난방 시스템의 후방 집중의 넛지효과,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190095,2021-05-05,2021,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190095
PROP-190093,지하철 기다릴때 4줄 6줄서기,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190093,2021-05-05,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190093
PROP-190091,지하철과 동일하게 버스 내 민원 창구 어플리케이션을 만들어주세요.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190091,2021-05-05,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190091
PROP-190090,서울시 교통 체증의 개선 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190090,2021-05-05,2021,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190090
PROP-190108,"퇴근 시간대, 지하철 줄입구 근처에 있는 정류장에 사람이 몰리는 현상을 해결하는 방안",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190108,2021-05-05,2021,5.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190108
PROP-190084,민주주의 서울 홈페이지가 민주당을 연상케 합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190084,2021-05-04,2021,7.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190084
PROP-190075,코로나 전염은 대중교통이라 판단되는데. .  .,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190075,2021-05-03,2021,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190075
PROP-190077,서울시 한강변 일대에(한강공원 포함) 투명스크린 설치 제안의 건,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190077,2021-05-03,2021,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190077
PROP-190071,한강다리 인도 개선안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190071,2021-05-02,2021,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190071
PROP-190068,개인택시면허 나이제한 강화,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190068,2021-05-02,2021,0.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190068
