id,reg_date,reply_yn,district,vote_score,title,content,category,sub_category,micro_category,department_group,primary_dept,primary_phone,secondary_depts,all_rankings,matched_policy_count,matched_policies,policy_summaries,connection_status,quality_flags,audit_flags,url
PROP-195593,2024-01-31,N,미상,2.0,서울시 신혼부부 전세자금대출 증액 가능하도록 정정 부탁 드립니다.,서울시 신혼부부 전세자금대출 증액 가능하도록 정정 부탁 드립니다.,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,주거·교통·도시생활환경,저출생사업1팀,02-2133-5027,,1순위:저출생사업1팀,4,신혼부부 결혼ㆍ살림비용 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195593
PROP-195558,2024-01-18,N,미상,3.0,육아휴직 프리랜서 자영업 개선,"프리랜서및 자영업자 육아휴직 개선
제안합니다
자영업자도 신혼부부지만 육아휴직을 주고싶어도 힘들고 받고싶어도 못받습니다
프리랜서 헬스트레이너 필라테스강사등도 같습니다
4대보험 적용도 못받는계약으로
아이둘을 육아휴직없이 무급으로 키우고있습니다
이정책만 바뀌어도 표가 달라질겁니다
자영업자는
부과세또는 세금 성실 사업자
중 육아휴직 보조수당
프리랜서는 건강보험료 납부및 등으로
육아휴직 보조수당 받을수있도록
신청합니다",일·가정 양립·부모 노동,육아휴직·근로시간,휴직·휴가·단축근무,일·가정 양립·부모 노동,가족지원팀,02-2133-6562,저출생사업1팀,1순위:가족지원팀 | 2순위:저출생사업1팀,5,1인 자영업자?프리랜서 배우자 출산휴가 지원금 | 1인 자영업자 등 배우자 출산휴가급여 지원 | 배우자 출산휴가 지원금 | 임산부 출산급여 지원 | 서울형 육아휴직장려금,"1인 자영업자 등에 배우자 출산휴가급여 80만원 지원 | 1인 자영업자 등에 배우자(남편) 출산휴가급여 최대 120만원(15일분) 지원 (2026.1.1. 기준 출생아부터 적용)  - 2025년 출생아는 최대 80만원(10일분) 지원  ㅇ 지원대상에 대한 자격요건 완화(2... | ㅇ 임산부 배우자를 둔 1인 자영업자?프리랜서에 배우자 출산휴가 지원금 80만원 지원 | ㅇ 임산부 출산급여 90만원 지원     ※고용노동부 ‘고용보험 미적용자 출산급여’ 150만원에 추가지원 | ○ 자녀 1인당 최대 120만원 지원     - 육아휴직기간 연속 6개월 시 60만원, 연속 12개월 경과 시 60만원 추가지급      ※ 부?모 모두 육아휴직 시 각각 지급 (자녀 1인에 대해 가구당 최대 240...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195558
PROP-195523,2024-01-10,N,미상,18.0,서울시 신혼부부 전세대출 한도 증액,"안녕하세요. 서울시신혼부부전세대출 이용중인 신혼부부입니다. 저는 대출을 22년도에 전세대출을 받아 전세집에서 거주중입니다. 23.5.2일 날짜를 기준으로 최대 대출한도가 2억->3억으로 증액되었습니다.
기준대출 계약 연장자도 2억->3억 증액 가능하도록 제발 바꿔주세요...22년도 말에 계약한 신혼부부는 증액이 안되고...5개월 뒤에 대출을 받은 신혼부부는 23.5.2일부터는 3억까지 대출이 가능하다니요...형평성에 어긋납니다.
그리고 이자율 계속 많이 올라가서 이자부담금이 매우 높습니다ㅠㅠ다른 이자지원방안을 모색해주십시요(처음 이자비용에 비해 지금 2.5배 이자비용이 더 나가서부담이 되고 2세를 더 미뤄야할 거 같가는 생각이 듭니다)오세훈시장님 제발 봐주세요!!!ㅠㅠㅠㅠㅠ",주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,주거·교통·도시생활환경,저출생사업1팀,02-2133-5027,,1순위:저출생사업1팀,4,신혼부부 결혼ㆍ살림비용 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195523
PROP-195496,2024-01-03,N,미상,0.0,연령별출산대책,"우선  최근 젊은층 결혼 시기가 늦어져서
자녀 출산율 떨어진다고 생각들어
연령별  대책을 제안 하자면
20대초？
20대중
20대말
30대초
30대중
30대말
나이 순으로 서울시 대책이 필요하다
생각이들어요
30대 중반의 여성이 자녀2ㆍ3명은 무리
40대 초반의 여성은 1자녀도 힘들고",출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산·산후 초기지원,가족건강팀,02-2133-9485,가족지원팀,1순위:가족건강팀 | 2순위:가족지원팀,5,신혼부부 결혼ㆍ살림비용 지원 | 자녀출산 무주택가구 주거비 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 월 최대 30만원(2년간 최대 720만원) 주거비 지원 | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,"TAG_REVIEW:현재 태그=임신·난임·생식건강, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195496
PROP-195492,2024-01-03,N,미상,0.0,한강 유람선을 탈 때 유모차나 휠체어 타고 그대로 탈 수 있게 해 주면 좋겠습니다. 지하철처럼(호주 사례 첨부),"작년 하반기 호주 여행을 다녀왔습니다. 호주 브리즈번 리버는 한강을 보는 듯 했습니다. 더 좋은 모습이 있었습니다. 강을 따라 상행, 하행의 코스로 교통운송선이 다니고 있었습니다. 모든 시민, 관광객도 무료였습니다. 그리고 유모차도 그대로 끌고 탈 수 있게 했습니다. 사진을 첨부합니다.",주거·교통·도시생활환경,유모차 이동권,유모차·유아차 이동편의,주거·교통·도시생활환경,저출생사업1팀,02-2133-5027,생활지원팀,1순위:저출생사업1팀 | 2순위:생활지원팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195492
PROP-195491,2024-01-03,N,미상,0.0,휘경2동 아이들을 위한 시설을 만들어 주세요,휘경2동 아이들을 위한 시설을 만들어 주세요,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5027,가족건강팀 | 생활지원팀,1순위:저출생사업1팀 | 2순위:가족건강팀 | 3순위:생활지원팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195491
PROP-195464,2023-12-27,N,미상,4.0,구에서 운영하는 체육시설에 대해 다자녀 3명 → 2명으로 변경 제한 드립니다.,"저출산에 2인 다녀에 대한 다양한 혜택이 조금 더 확대되면 좋겠습니다.
강북구도시관리공단에서 운영하는 오동골프를 이용하는데
다른곳은 다자녀 3명 → 2명으로 혜택이 변경되는 곳도 많은데 강북도시관리공단도 24년에는 변경되면 좋겟습니다.",다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다자녀·양육비·생활지원,저출생사업1팀,02-2133-5027,생활지원팀,1순위:저출생사업1팀 | 2순위:생활지원팀,0,,,,,POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면 || POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면 || POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195464
PROP-195458,2023-12-24,N,미상,0.0,"부모 교육 확대, 기업 본사 이전 면세 혜택,  자동·의무 육아휴직제- 저출산 정책 제안","안녕하세요
!
저희는 경희대학교 세계와 시민이라는 과목에서
1
조 팀
<
일조하다
>
입니다
.
이번에 저희는 저출산과 관련하여 글로벌 프로젝트를 진행하고 이에 대한 정책 제안을 하게 되었습니다
.",출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산·산후 초기지원,가족건강팀,02-2133-9486,,1순위:가족건강팀,5,서울형 강소기업 지원 | 서울형 육아휴직장려금 | 서울형 육아휴직장려금(사업종료) | 영아 전담 아이돌봄서비스 | 서울형 新일?생활 균형 3종 패키지,"① 청년 정규직 채용 시, 사내복지 개선 등 근무환경개선금 최대 45백만원 지원 ② 육아휴직자 대체 청년인턴에 최대 23개월 인건비 지원으로 업무공백 해소 ③ 육아친화 및 일?생활 균형 조직문화 조성을 위한 교육?컨... | ○ 자녀 1인당 최대 120만원 지원 - 육아휴직기간 연속 6개월 시 60만원, 연속 12개월 경과 시 60만원 추가지급 ※ 부?모 모두 육아휴직 시 각각 지급 (자녀 1인에 대해 가구당 최대 240만원 지급) | ○ 자녀 1인당 최대 120만원 지원 - 육아휴직기간 연속 6개월 시 60만원, 연속 12개월 경과 시 60만원 추가지급 ※ 부?모 모두 육아휴직 시 각각 지급 (자녀 1인에 대해 가구당 최대 240만원 지급) | 출산휴가, 육아휴직 후 복귀하는 맞벌이 가정을 지원하고자 영아 돌봄 교육을 이수한 전담 돌보미가 영아 이유식 먹이기, 젖병 소독 등 영아 특화 돌봄서비스 제공 | 양육 친화 기업문화 조성을 위해 서울형 新 일?생활 균형 3종 패키지를 시행함으로써 초저출생 위기 극복 및 일?생활 균형 문화 확산 ? 배우자 출산휴가 의무제(10일) ? 육아휴직 사용 활성화 ? 육아기 근로시간 단...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195458
PROP-195405,2023-12-05,N,미상,5.0,서울지하철 임산부배려석 실효성 높이는 방안 제안합니다,서울지하철 임산부배려석 실효성 높이는 방안 제안합니다,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임신·난임·생식건강,건강임신지원팀,02-2133-9491,저출생사업1팀 | 생활지원팀,1순위:건강임신지원팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,1,임산부 배려공간 조성,ㅇ 교통 약자인 임산부의 엘리베이터 안전사고 예방 및 배려문화 확산을 위해 엘리베이터 내?외부에 임산부 배려공간 조성(엠블럼 부착)   - 임산부를 위해 해당 공간을 비워두고 양보하는 사회 분위기 확산 유도 ㅇ 임산...,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195405
PROP-195367,2023-11-28,N,미상,2.0,타지역 다둥이도 서울시 공공시설물에 주차 할인을 해주세요~,타지역 다둥이도 서울시 공공시설물에 주차 할인을 해주세요~,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다자녀·양육비·생활지원,저출생사업1팀,02-2133-5027,,1순위:저출생사업1팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195367
PROP-195272,2023-11-03,N,미상,0.0,지하철 임산부좌석,"？임산부을 위한 좌석이 나이많은 사람들의 전용석으로 사용되어
실제 임산부들이 앞에서있어도 일어나지도 않을뿐더러
설령 자리을 양보해주어도 임산부가 앉아있기가 힘들겁니다
취지는 좋으나 관리안하면 더 불만만 쌓일것이라 생각합니다
임산부가 아닌 승객이 앉으면 벌금을 부과할수있는 제도을 바라며
좌석뒤에다 임산부가 아닌자가 여기에 앉으면 벌금이 얼마 부과된다는 사실을
명확하게 주지한다면 개선되지않을까 생각합니다
애들 안 낳는다고 타박말고 작은것 하나라도 확실하게 해주었으면합니다
아니면
임산부 전용칸을 작게 만들어서 임산부만의 공간이되면 의사소통도 할수있을테고
출퇴근에도 좋을것갔습니다.",임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임신·난임·생식건강,건강임신지원팀,02-2133-9491,가족지원팀 | 저출생사업1팀,1순위:건강임신지원팀 | 2순위:가족지원팀 | 3순위:저출생사업1팀,1,임산부 배려공간 조성,ㅇ 교통 약자인 임산부의 엘리베이터 안전사고 예방 및 배려문화 확산을 위해 엘리베이터 내?외부에 임산부 배려공간 조성(엠블럼 부착)   - 임산부를 위해 해당 공간을 비워두고 양보하는 사회 분위기 확산 유도 ㅇ 임산...,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195272
PROP-195248,2023-10-29,Y,미상,16.0,난임 치료 중 PGT 진단도 의료 지원을 해주면 어떨까요?,"안녕하세요
시험관 시술을 하고 있는 30대 후반 서울시민입니다.
물론 서울시에서 난임 치료에 지원을 해주는 부분에 대하여 감사하며,
현재 제가 유전적 질환이 있어 시험관에 PGT를 진행하고 있습니다.
그러면서 생각보다 많은 시험관 비용에 놀라서
혹시 저와 같이 이런 상황에 놓인분들에게
임신 준비를 할때 지원을 해주면 어떨까 합니다.
우선 개인 유전자 진단 및 배아 PGT_M 진행 이 부분이 생각보다 비용이 많이 듭니다.
다른 사람에게 다 지원을 해준다기보단
일부 유전질환을 가진 사람에 한하여 지원을 해주면 어떨까하는 생각입니다.
감사합니다.",임신·난임·생식건강,난임 지원,난임시술·주사·시술비,임신·난임·생식건강,건강임신지원팀,02-2133-9491,가족건강팀,1순위:건강임신지원팀 | 3순위:가족건강팀,5,서울형 난임부부 시술비 지원 | 서울권역 난임?우울증 상담센터 운영 | 서울시 한의약 난임치료 지원 | 서울시 난임?임산부심리상담센터 운영 | 난임부부 지원,"난임시술 비용의 본인부담액에 대한 시술별 지원상한액 지원 - 횟수 : 총 25회(누적) - 지원금액: 시술별 1회당 최대 30만원~110만원 | 난임부부, 유산?사산 경험부부, 임산부 및 양육모의 정서적 안정을 위해 전담 상담사가 등록부터 종결까지 1:1 상담 및 다양한 프로그램을 운영 | 원인불명의 난임진단 부부에게  한의약 난임치료 첩약비용(3개월)의 본인부담금 90%(상한 1,200천원) 지원 | 난임부부, 유산?사산 경험부부, 임산부 및 양육모의 정서적 안정을 위해 전담 상담사가 등록부터 종결까지 1:1 상담 및 다양한 프로그램을 운영 | o 난임시술 비용의 본인부담액에 대한 시술별 지원상한액 지원      -(횟수) 출산당 총25회 (보조생식술 시작일이 '24.11.1.일 이후부터)      -(지원금액) 시술별 1회당 최대 30만원~110만원  o...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195248
PROP-195209,2023-10-19,N,미상,0.0,임산부 출퇴근 셔틀버스,"말그대로 임산부 셔틀 버스 운영하면 어떨까 합니다.
대중교통 임산부석 보다, 적극적으로 임산부 분드 편의를 제공할 수 있지 않을까 싶습니다.
출퇴근 셔틀버스도 되고, 경제적으로 어려우신 분들 병원 이동 수단도 가능하다고 생각합니다.
감사합니다.",임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임신·난임·생식건강,건강임신지원팀,02-2133-9491,가족지원팀 | 저출생사업1팀,1순위:건강임신지원팀 | 2순위:가족지원팀 | 3순위:저출생사업1팀,1,임산부 배려공간 조성,ㅇ 교통 약자인 임산부의 엘리베이터 안전사고 예방 및 배려문화 확산을 위해 엘리베이터 내?외부에 임산부 배려공간 조성(엠블럼 부착)   - 임산부를 위해 해당 공간을 비워두고 양보하는 사회 분위기 확산 유도 ㅇ 임산...,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195209
PROP-195192,2023-10-15,N,미상,0.0,어린이 보호구역 건널목,"어린이 보호구역에서의 횡단보도 건널목은
시인성과 경계심을 높히기 위해 노란색을 적용하였으면 합니다.",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5025,가족지원팀,1순위:저출생사업1팀 | 2순위:가족지원팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195192
PROP-195183,2023-10-10,N,미상,3.0,국공립 유치원 등하원 차량운행 요청,"안녕하세요.
지역 내 단설유치원의 장점이 매우 많아
자녀를 단설유치원에 보내고 싶은데
딱 한가지 단점이 있습니다. 
그것은 등하원 차량 운행이 안된다는 점 입니다.
서울시에서 등하원 차량이 운행되는 공립유치원이 많지 않은걸로 알고 있어요.
보통 예산이 부족하여 운행이 불가하다는 얘기가 있던데.. 맞나요?
다가오는 2024년에는 그 예산을 좀 더 확보하여 차량운행 할 수 있는 방안은 없는지요?
우리 아이들이 사립 보다는 더 안전한 공립유치원을 이용 할 수 있게, 그리고 저출산 시대에 부모들이 믿고 맡길 수 있는 공립유치원이 많아졌으면 좋겠습니다.",보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195183
PROP-195168,2023-10-06,N,미상,1.0,한부모가구 cctv지원,안녕하세요 주택1층에서 15개월 돌쟁이 딸아이를 홀로 키우고있는  한부모입니다 ㅠ 이전에 서울시에서 일인가구무상으로 cctv 설치를 해주는 사업이있었는데 저희집은 2인이라 신청이 불가능하다고했어요  다름아니라 저희집이 1층주택인데 사유지인 마당이 거의 ㅜ옆집사람들이ㅜ매시간마다 이용하는 지름길로 제가 이사오기전부터 사용했다하는데 집앞에 썩은 음식물이고 대형폐기물도 가져와서 집앞에 버리고 가는데 누가했는지도모르고 사비를 들이기엔 제가 생활.의료.주거 기초수급자라 애기 입에 들어가는 식비조차 부족한마당입니다.ㅠ  그리고 윗집할아버지가 치매신데 가끔내려와서 폭행하고 위협해서  내려와서 난동부릴때마다 경찰을 부르곤 하는데  마당쪽 일층창문에는 방범창도 없어서  다음번에는 칼을들고 내려올까 너무 무서워요  제발  저희모녀를 살려주세요..,취약·다양가족 사각지대,한부모·위기임산부,한부모·미혼부모·위기임산부,취약·다양가족 사각지대,가족지원팀,02-2133-6562,저출생사업1팀,1순위:가족지원팀 | 2순위:저출생사업1팀,5,신혼부부 결혼ㆍ살림비용 지원 | 자녀출산 무주택가구 주거비 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 월 최대 30만원(2년간 최대 720만원) 주거비 지원 | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195168
PROP-195163,2023-10-04,N,미상,18.0,어린이보호구역내 교통사고 방지를 위한 교통시설물 변경설치 및 작업제한,"1.
현황
최근 어린이보호구역내 교통사고 증가로 인하여 교통사고 발생을 미연에 방지해야 할 필요성 대두
2.
개선방법
가
.
횡단보도의 설치변경
(
높이
)
을 통한 교통사고 예방
-
현재 어린이보호구역내 횡단보도의 경우 일반지역의 횡단보도와 똑같은 규격으로 설치되어 있음
이에 어린이보호구역내 특히 이면도로에 국한하여 횡단보도 설치를 변경 설치하여 교통사고를
미연에 방지
-
보통 차량의 경우 과속방지턱 앞에서는 서행을 할수밖에 없음
.
이를 착안하여 어린이보호구역내
횡단보도 설치시과속방지턱 기능을 추가시켜 도로면보도 높게 횡단보도를 설치 함
.
-
기존 과속방지턱
+
횡단보도
=
과속방지턱 높이로 횡단보도 설치
나
.
어린이보호구역 내 일부 구역
(
경사진 도로면
,
교통사고 위험이 상존하는 구역 등
)
화물 승하차
일시 금지조치
-
어린이보호구역내 아이들 틍하교 시간 등에 화물차의 화물 승하차를 일시 금지조치하여 어린이
교통사고를 미연에 방지
3.
기대효과
가
.
횡단보도를 과속방치턱처럼 높이 설치함으로써 차량의 일시정지를 유도 사전에 교통사고 방지
효과과 클것으로 판단됨
나
.
어린이보호구역 위험란 일부구역에 대해 등하교 시간등 일부시간 화물승하차를 금지함으로써
교통사고 미연에 방지
다
.
급변하는 교통환경에 적극적 행정으로 안전사고 사전예방",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5027,가족건강팀 | 생활지원팀,1순위:저출생사업1팀 | 2순위:가족건강팀 | 3순위:생활지원팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195163
PROP-195152,2023-09-28,N,미상,2.0,서울시신혼부부임차보증금 금리 너무높습니다,서울시신혼부부임차보증금 금리 너무높습니다,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,주거·교통·도시생활환경,저출생사업1팀,02-2133-5027,생활지원팀,1순위:저출생사업1팀 | 2순위:생활지원팀,4,신혼부부 결혼ㆍ살림비용 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195152
PROP-195147,2023-09-26,N,미상,0.0,흡연에 대한 경범죄로 추가 제안. 아이와 시민들의 건강과 올바른 흡연습관을 위해 제안합니다.,"아이와 시민들의 건강과 올바른 흡연습관을 위해 제안합니다.
출, 퇴근이 길이나 주말 경우 담배를 피면서 보행하는 흡연자들을 쉽게 볼 수 있습니다.
걸어가면서 담배를 피면 뒤에서 걷고 있는 노약자, 임산부, 환자, 어린아이, 학생 등 많은 사람들이 이러한 행위해 자신도 모르게 암에 걸리고 있습니다.
간접흡연은 굉장히 위험하며 몸이 약하거나 불편한 사람은 폐암에 걸릴 확률 또한 높습니다.
국내
사망률 1위
인
폐암
은
생존률이 28%
에 해당하고 있습니다.
간접흡연은 직접흡연보다 폐암에 걸릴 확률이 1.5배가 높습니다.
흡연자들의 시민의식이 개선되지 않기 때문에 다른 방법들이 필요한 것 같습니다.
담배꽁초 버리는 건 현재 경범죄로 추가되어 있는데 여기에 더해
보행 중 흡연 또한 경범죄로 추가하여 시민의 건강을 나라가 지켜줘야 할 것 같아 제안하게 됩니다.",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5027,고령사회정책팀,1순위:저출생사업1팀 | 2순위:고령사회정책팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=195147
