proposal_id,title,issue_type,severity,detail,recommendation,category,sub_category,micro_category,department,source_url
PROP-197295,어린이 등하굣길 교통안전지도 사업제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197295
PROP-197288,서울시 내 다둥이카드 사용 요건을 통일해 주세요.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197288
PROP-197288,서울시 내 다둥이카드 사용 요건을 통일해 주세요.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197288
PROP-197271,임산부 배려석에 바닥 라이트를 설치해주세요.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197271
PROP-197271,임산부 배려석에 바닥 라이트를 설치해주세요.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197271
PROP-197271,임산부 배려석에 바닥 라이트를 설치해주세요.,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197271
PROP-197259,"우리 아이들, 동네 아이들 안전하게 다닐수 있게 도와주세요!!!",CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197259
PROP-197233,"서울지하철 주요 노선에 출산, 육아 장려 칸 도입 제안",TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=출산·산후 초기지원",본문 확인 후 대·중·소분류 재분류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197233
PROP-197204,신혼부부전세자금대출 이자지원사업 관련,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197204
PROP-197204,신혼부부전세자금대출 이자지원사업 관련,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197204
PROP-197204,신혼부부전세자금대출 이자지원사업 관련,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197204
PROP-197171,어린이보호구역 노인일자리,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197171
PROP-197002,어린이보호구역내 속도제한의 탄력조정운영제안,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197002
PROP-197002,어린이보호구역내 속도제한의 탄력조정운영제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197002
PROP-196964,대중교통 임산부석에 대한 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196964
PROP-196927,강남구 해찬솔 유아숲 체험 관련 건의사항입니다.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196927
PROP-196838,"유치원, 초등학교 운동장에 선셰이드(햇빛 가림막)을 설치해 주세요.",CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196838
PROP-196838,"유치원, 초등학교 운동장에 선셰이드(햇빛 가림막)을 설치해 주세요.",DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196838
PROP-196806,마곡유치원 공항고등학교 앞 부지에 도서관 건립 요청드려요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196806
PROP-196806,마곡유치원 공항고등학교 앞 부지에 도서관 건립 요청드려요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196806
PROP-196769,서울시 대중교통 임산부석 개선 요청합니다.,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196769
PROP-196769,서울시 대중교통 임산부석 개선 요청합니다.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196769
PROP-196769,서울시 대중교통 임산부석 개선 요청합니다.,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196769
PROP-196769,서울시 대중교통 임산부석 개선 요청합니다.,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196769
PROP-196732,서울시에서 홍보한 교량호텔 인원제한포함 숙박시설 다둥이 인원제한관련 의견,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196732
PROP-196732,서울시에서 홍보한 교량호텔 인원제한포함 숙박시설 다둥이 인원제한관련 의견,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196732
PROP-196722,어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 전부 노란색으로 칠해 주세요.,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196722
PROP-196711,장난감도서관의 소독시간 폐지,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196711
PROP-196686,신혼부부만 서울시 시민인가요??,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=주거·교통·도시생활환경",본문 확인 후 대·중·소분류 재분류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196686
PROP-196561,2025년 출산 무주택가구에 30만원씩 주거비용 지원 정책에 대한 건의,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=다자녀 가구 하수도사용료 감면, 핵심어=2개",정책 목적·대상·수단 수동 확인,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196561
PROP-196543,난임부부를 위한 유전자검사(PGT-A) 비용 지원 건의,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=35세 이상 임산부 외래 진료 및 검사비 지원, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,난임 지원,난임시술·주사·시술비,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196543
PROP-196541,대중교통 임산부 배려석,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196541
PROP-196496,출산 여성 보건소 골밀도 검사 대상 포함 요청건,TAXONOMY_MISMATCH,medium,"내용 기반 후보=임신·난임·생식건강, 현재=출산·산후 초기지원",본문 확인 후 대·중·소분류 재분류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,가족건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196496
PROP-196484,"보차혼용도로에 대한 미흡점 개선 제안 (서울시내 보차혼용도로에 위치한 어린이집, 유치원, 초등학교, 중학교, 고등학교 스쿨존 설정 및 인도 설치 의무화와 서울시내 어린이집의 스쿨존 지정(전체 불가시 보차혼용도로내 위치한 어린이들이라도 우선 지정))",TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196484
PROP-196474,임산부 등 노약자석 무단 착석 대처방법,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196474
PROP-196474,임산부 등 노약자석 무단 착석 대처방법,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196474
PROP-196474,임산부 등 노약자석 무단 착석 대처방법,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196474
PROP-196468,지하철 임산부 배려석에 지하철 보완요원 수시검사,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196468
